"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EQJ4JBWB","journalArticle","1978","Tobler, Waldo R.","Comparison of Plane Forms","Geographical Analysis","","1538-4632","10/cg6mcs","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1978.tb00004.x","Nonlinear two-dimensional grid transformations are used to compare plane figures. The method is based on the identification of homologous points, and thus can be considered as a bidimensional extension of ordinary curvilinear regression, but is here approached from the point of view of cartography. All of the techniques illustrated by Thompson in 1917 can be mimicked by the computer program. Extensions of the method, based on the derivatives of the transformations, permit the determination of the axes of principal change, and also suggest numerical measures for the degree of similarity of topologically equivalent figures. Applications are illustrated in biology and geography, and more general uses are suggested.","1978","2020-04-14 08:44:14","2021-02-09 13:40:56","2020-04-13 20:00:21","154-162","","2","10","","","","","","","","","","en","1978 The Ohio State University","","","","Wiley Online Library","CC77","","","","","LocCC-RRWT; CC-Anamorphose (sauf cartogramme)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9B97GKGV","journalArticle","1976","Tobler, Waldo R.","Analytical Cartography","The American Cartographer","","0094-1689","10/c6wd2v","https://www.tandfonline.com/doi/full/10.1559/152304076784080230","","1976-01","2020-04-14 08:44:14","2021-02-09 13:40:57","2020-04-13 20:15:10","21-31","","1","3","","The American Cartographer","","","","","","","","en","","","","","DOI.org (Crossref)","CC70","","","","","LocCC-CDSC; CC-Cartographie_analytique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8462AKGN","journalArticle","1975","Tobler, Waldo R.","A Preliminary Analysis of the Spread Of the Depression","Geographical Analysis","","1538-4632","10/d3m96f","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1975.tb01055.x","","1975-10","2020-04-14 08:44:14","2022-09-22 13:20:10","2020-04-13 19:59:34","427-434","","4","7","","","","","","","","","","en","1975 The Ohio State University","","","","Wiley Online Library","CC66","","","C:\Users\A-C.bronner\Zotero\storage\ERJVGPCP\Tobler - 1975 - A Preliminary Analysis of the Spread Of the Depres.pdf","","LocCC-CDMV; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQEEH65S","journalArticle","1974","Tobler, Waldo R.","A Computer Program to Draw Perspective Views of Geographical Data","texte informel","","","","","","1974","2020-05-06 18:29:45","2021-02-09 13:40:57","","4 pages ronéotées","","","","","","","","","","","","","en","","","","","","CC63","","","","","LocCC-LBCAO; CC-programmes; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTE9LSTF","journalArticle","1973","Tobler, Waldo R.","A Continuous Transformation Useful for Districting","Annals, New York Academy of Sciences","","","10/csw3vc","https://doi.org/10.1111/j.1749-6632.1973.tb41401.x","Imagine that one could stretch a geographical map so that areas with many people would appear large, and areas with few people would appear small. If such a map could be made one would expect all voting districts to be the same size for they should contain equal numbers of people. Drawing on such maps should simplify the process of creating district boundaries. The construction of maps of the requisite type is shown to require the simultaneous solution of a pair of nonlinear partial differential equations, for which an iterative computer solution procedure has been devised. An experimental attempt to district using this method is described.","1973","2020-05-07 09:13:54","2021-02-09 13:40:57","","215-220","","219","","","Annals","","","","","","","","en","","","","","","CC60","","","","","LocCC-CDMP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGKY9V35","journalArticle","1970","Tobler, Waldo R.","Book Review: Urban Dynamics, by Jay W. Forrester","Geographical Analysis","","1538-4632","10/dv947c","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1970.tb00157.x","","1970","2020-05-06 11:09:10","2021-02-09 13:40:57","2020-05-06 11:09:10","198-199","","2","2","","","","","","","","","","en","1970 The Ohio State University","","","","Wiley Online Library","CC49","","","","","CC-Geographie, cartographie, etc.; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GCLZFYH6","journalArticle","1973","Tobler, Waldo R.","Regional Analysis: Time Series Extended to Two Dimensions","Geographica Polonica","","","","","","1973","2020-05-06 18:19:21","2021-02-09 13:41:01","","103-106","","25","","","","REGIONAL ANALYSIS","","","","","","","en","","","","","ResearchGate","CC58","","","C:\Users\A-C.bronner\Zotero\storage\J3HLJXHQ\Tobler - 1973 - REGIONAL ANALYSIS TIME SERIES EXTENDED TO TWO DIM.pdf; ","https://www.researchgate.net/publication/255580922_REGIONAL_ANALYSIS_TIME_SERIES_EXTENDED_TO_TWO_DIMENSIONS","CC-Filtrage; LocCC-CDSA; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45NAW5EE","journalArticle","2010","Yoo, Eun-Hye; Kyriakidis, Phaedon C.; Tobler, Waldo","Reconstructing Population Density Surfaces from Areal Data: A Comparison of Tobler's Pycnophylactic Interpolation Method and Area-to-Point Kriging. 面状数据的人口密度面重构：Tobler’s Pycnophylactic 插值法和面到点克里金插值法的对比","Geographical Analysis","","1538-4632","10/c4x383","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.2009.00783.x","We compare Tobler's pycnophylactic interpolation method with the geostatistical approach of area-to-point kriging for distributing population data collected by areal unit in 18 census tracts in Ann Arbor for 1970 to reconstruct a population density surface. In both methods, (1) the areal data are reproduced when the predicted population density is upscaled; (2) physical boundary conditions are accounted for, if they exist; and (3) inequality constraints, such as the requirement of non-negative point predictions, are satisfied. The results show that when a certain variogram model, that is, the de Wijsian model corresponding to the free-space Green's function of Laplace's equation, is used in the geostatistical approach under the same boundary condition and constraints with Tobler's approach, the predicted population density surfaces are almost identical (up to numerical errors and discretization discrepancies). The implications of these findings are twofold: (1) multiple attribute surfaces can be constructed from areal data using the geostatistical approach, depending on the particular point variogram model adopted—that variogram model need not be the one associated with Tobler's solution and (2) it is the analyst's responsibility to justify whether the smoothness criterion employed in Tobler's approach is relevant to the particular application at hand. A notable advantage of the geostatistical approach over Tobler's is that it allows reporting the uncertainty or reliability of the interpolated values, with critical implications for uncertainty propagation in spatial analysis operations.","2010","2020-05-06 17:38:22","2021-02-09 13:41:00","2020-05-06 17:38:22","78-98","","1","42","","","Reconstructing Population Density Surfaces from Areal Data","","","","","","","en","© 2010 The Ohio State University","","","","Wiley Online Library","CC155","","","","","CC-Lissage, interpolation; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESKEY9U3","journalArticle","1983","Kennedy, Susan; Tobler, Waldo R.","Geographic Interpolation","Geographical Analysis","","1538-4632","10/ftw2wt","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1983.tb00776.x","","1983","2020-05-06 17:35:25","2021-02-09 13:41:01","2020-05-06 17:35:25","151-156","","2","15","","","","","","","","","","en","1983 The Ohio State University","","","","Wiley Online Library","CC96","","","","","CC-Lissage, interpolation; LocCC-RRWT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7GR4HCP7","journalArticle","1985","Tobler, Waldo R.; Kennedy, Susan","Smooth Multidimensional Interpolation","Geographical Analysis","","1538-4632","10/cdf8zg","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1985.tb00846.x","","1985","2020-05-06 17:33:25","2021-02-09 13:41:01","2020-05-06 17:33:25","251-257","","3","17","","","","","","","","","","en","1985 The Ohio State University","","","","Wiley Online Library","CC103","","","","","CC-Lissage, interpolation; LocCC-CDSA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6547KAC","journalArticle","1969","Tobler, Waldo R.","Geographical Filters and their Inverses*","Geographical Analysis","","1538-4632","10/cjqzmp","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1538-4632.1969.tb00621.x","","1969","2020-05-06 17:29:06","2021-02-09 13:41:01","2020-05-06 17:29:06","234-253","","3","1","","","","","","","","","","en","1969 The Ohio State University","","","","Wiley Online Library","CC244","","","","","CC-Filtrage; LocCC-CDSA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DKEIK8D","book","2011","Lambert, Johann Heinrich","Notes and Comments on the Composition of Terrestrial and Celestial Maps","","978-1-58948-281-4","","","","Notes and Comments on the Composition of Terrestrial and Celestial Maps is an historically significant work on modern map projections and their mathematical underpinnings. The original German edition introduced several distinct map projections still in use today and revealed the cartographic genius of author J.H. Lambert (1728-1777). In 1972, on the 200th anniversary of this seminal work, noted geographer Waldo R. Tobler published an English translation of Lambert’s writings, but it has been unavailable for several years. This new edition of the translation includes an expanded preface and reference section and a new biographical sketch of J.H. Lambert.","2011-04-15","2020-05-06 16:59:21","2020-05-06 17:06:12","","","135","","","","","","Esri Press Classics","","","","Esri Press","","en","","","","","","CC54","","","","","CC-Systeme_projection","","","","Tobler, Waldo R.","","","","","","","","","","","","","","","","","Translated edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
